0,1,2
Television producer,/people/profession/people_with_this_profession,Jeri Taylor
Screenwriter,/people/profession/people_with_this_profession,Jeri Taylor
Jeri Taylor,/people/person/education./education/education/institution,INDIANA UNIVERSITY
Jeri Taylor,/people/person/profession,Screenwriter
Actor,/people/profession/people_with_this_profession,Matt Servitto
Matt Servitto,/people/person/nationality,United States
Matt Servitto,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Matt Servitto
Matt Servitto,/people/person/profession,Actor
Matt Servitto,/people/person/gender,Male
Matt Servitto,/people/person/place_of_birth,Teaneck
Teaneck,/location/location/people_born_here,Matt Servitto
Ulysses S. Grant,/people/person/nationality,United States
Ulysses S. Grant,/people/person/places_lived./people/place_lived/location,Ohio
Ulysses S. Grant,/people/person/employment_history./business/employment_tenure/company,United States
Ulysses S. Grant,/people/person/ethnicity,Scottish Americans
Ulysses S. Grant,/people/person/profession,Soldier
Scottish Americans,/people/ethnicity/people,Ulysses S. Grant
Ulysses S. Grant,/people/person/profession,Politician
Ulysses S. Grant,/people/person/employment_history./business/employment_tenure/title,President
Ulysses S. Grant,/people/person/gender,Male
Soldier,/people/profession/people_with_this_profession,Ulysses S. Grant
Associate Justice of the Supreme Court of the United States,/people/appointed_role/appointment./people/appointment/appointed_by,Ulysses S. Grant
Ulysses S. Grant,/people/person/religion,Methodism
Ulysses S. Grant,/people/person/places_lived./people/place_lived/location,New York
Ulysses S. Grant,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Ulysses S. Grant
Politician,/people/profession/people_with_this_profession,Ulysses S. Grant
Scotch-Irish Americans,/people/ethnicity/people,Ulysses S. Grant
Ulysses S. Grant,/people/person/ethnicity,Scotch-Irish Americans
Ulysses S. Grant,/people/appointer/appointment_made./people/appointment/appointed_role,Associate Justice of the Supreme Court of the United States
Scott Lobdell,/people/person/nationality,United States
Writer,/people/profession/people_with_this_profession,Scott Lobdell
Scott Lobdell,/people/person/profession,Writer
Scott Lobdell,/people/person/gender,Male
George Kennedy,/people/person/nationality,United States
George Kennedy,/people/person/profession,Actor
George Kennedy,/people/person/places_lived./people/place_lived/location,New York
George Kennedy,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Actor,/people/profession/people_with_this_profession,George Kennedy
George Kennedy,/people/person/gender,Male
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,George Kennedy
New York,/location/location/people_born_here,George Kennedy
George Kennedy,/people/person/place_of_birth,New York
Brian Tyler,/people/person/nationality,United States
Los Angeles,/location/location/people_born_here,Brian Tyler
Brian Tyler,/people/person/gender,Male
Brian Tyler,/people/person/education./education/education/institution,"University of California, Los Angeles"
Brian Tyler,/people/person/profession,Musician
Brian Tyler,/people/person/profession,Composer
Musician,/people/profession/people_with_this_profession,Brian Tyler
Composer,/people/profession/people_with_this_profession,Brian Tyler
Brian Tyler,/people/person/education./education/education/institution,Harvard University
Brian Tyler,/people/person/place_of_birth,Los Angeles
Jamie Gangel,/people/person/nationality,United States
Jamie Gangel,/people/person/education./education/education/degree,Bachelor of Science
Jamie Gangel,/people/person/place_of_birth,New York
Jamie Gangel,/people/person/education./education/education/institution,Harvard University
New York,/location/location/people_born_here,Jamie Gangel
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Jamie Gangel
Jamie Gangel,/people/person/profession,Journalist
Jamie Gangel,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Jamie Gangel,/people/person/education./education/education/institution,Edmund A. Walsh School of Foreign Service
Journalist,/people/profession/people_with_this_profession,Jamie Gangel
Jamie Gangel,/people/person/places_lived./people/place_lived/location,New York
Jamie Gangel,/people/person/education./education/education/institution,Georgetown University
Jamie Gangel,/people/person/gender,Female
Steven Spielberg,/people/person/languages,English
Steven Spielberg,/people/person/nationality,United States
Steven Spielberg,/people/person/education./education/education/institution,University of Southern California
Jewish people,/people/ethnicity/people,Steven Spielberg
Steven Spielberg,/people/person/places_lived./people/place_lived/location,Cincinnati
Steven Spielberg,/people/person/profession,Screenwriter
Steven Spielberg,/people/person/places_lived./people/place_lived/location,Naples
Steven Spielberg,/people/person/place_of_birth,Cincinnati
Film producer,/people/profession/people_with_this_profession,Steven Spielberg
Steven Spielberg,/people/person/religion,Judaism
Steven Spielberg,/people/person/education./education/education/degree,Bachelor of Arts
Screenwriter,/people/profession/people_with_this_profession,Steven Spielberg
Steven Spielberg,/people/person/spouse_s./people/marriage/spouse,Amy Irving
Film director,/people/profession/people_with_this_profession,Steven Spielberg
Cincinnati,/location/location/people_born_here,Steven Spielberg
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Steven Spielberg
Steven Spielberg,/people/person/places_lived./people/place_lived/location,Scottsdale
Steven Spielberg,/people/person/places_lived./people/place_lived/location,Pacific Palisades
Steven Spielberg,/people/person/ethnicity,Jewish people
Steven Spielberg,/people/person/employment_history./business/employment_tenure/company,DreamWorks Pictures
Steven Spielberg,/people/person/gender,Male
Steven Spielberg,/people/person/profession,Film producer
Steven Spielberg,/people/person/profession,Film director
Steven Spielberg,/people/person/places_lived./people/place_lived/location,New York
Steven Spielberg,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Steven Spielberg,/people/person/employment_history./business/employment_tenure/company,Amblin Entertainment
Steven Spielberg,/people/person/profession,Actor
Actor,/people/profession/people_with_this_profession,Steven Spielberg
Amy Irving,/people/person/spouse_s./people/marriage/spouse,Steven Spielberg
Steven Spielberg,/people/person/places_lived./people/place_lived/location,Camden
Steven Spielberg,/people/person/employment_history./business/employment_tenure/company,Universal Pictures
Jimmy Van Heusen,/people/person/place_of_birth,Syracuse
Jimmy Van Heusen,/people/person/nationality,United States
Jimmy Van Heusen,/people/deceased_person/place_of_death,Rancho Mirage
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Jimmy Van Heusen
Jimmy Van Heusen,/people/person/profession,Songwriter
Jimmy Van Heusen,/people/person/places_lived./people/place_lived/location,Syracuse
Songwriter,/people/profession/people_with_this_profession,Jimmy Van Heusen
Syracuse,/location/location/people_born_here,Jimmy Van Heusen
Jimmy Van Heusen,/people/person/education./education/education/institution,Syracuse University
Composer,/people/profession/people_with_this_profession,Jimmy Van Heusen
Jimmy Van Heusen,/people/person/profession,Pianist
Jimmy Van Heusen,/people/person/profession,Composer
Pianist,/people/profession/people_with_this_profession,Jimmy Van Heusen
Jimmy Van Heusen,/people/person/gender,Male
Jimmy Van Heusen,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Joey Jordison,/people/person/nationality,United States
Joey Jordison,/people/person/places_lived./people/place_lived/location,Iowa
Joey Jordison,/people/person/places_lived./people/place_lived/location,Des Moines
Joey Jordison,/people/person/gender,Male
Songwriter,/people/profession/people_with_this_profession,Joey Jordison
Joey Jordison,/people/person/profession,Musician
Guitarist,/people/profession/people_with_this_profession,Joey Jordison
Drummer,/people/profession/people_with_this_profession,Joey Jordison
Joey Jordison,/people/person/place_of_birth,Des Moines
Joey Jordison,/people/person/profession,Drummer
Joey Jordison,/people/person/profession,Songwriter
Musician,/people/profession/people_with_this_profession,Joey Jordison
Joey Jordison,/people/person/profession,Guitarist
Des Moines,/location/location/people_born_here,Joey Jordison
Mstislav Rostropovich,/people/person/nationality,United States
Mstislav Rostropovich,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Baku,/location/location/people_born_here,Mstislav Rostropovich
Mstislav Rostropovich,/people/person/places_lived./people/place_lived/location,Baku
Mstislav Rostropovich,/people/person/nationality,Azerbaijan
Mstislav Rostropovich,/people/person/gender,Male
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Mstislav Rostropovich
Mstislav Rostropovich,/people/person/place_of_birth,Baku
Mstislav Rostropovich,/people/deceased_person/place_of_death,Moscow
Mstislav Rostropovich,/people/person/profession,Musician
Musician,/people/profession/people_with_this_profession,Mstislav Rostropovich
Mstislav Rostropovich,/people/person/nationality,Soviet Union
Theodore Roosevelt,/people/person/nationality,United States
Theodore Roosevelt,/people/person/employment_history./business/employment_tenure/title,President
Theodore Roosevelt,/people/person/profession,Historian
Author,/people/profession/people_with_this_profession,Theodore Roosevelt
Scotch-Irish Americans,/people/ethnicity/people,Theodore Roosevelt
Associate Justice of the Supreme Court of the United States,/people/appointed_role/appointment./people/appointment/appointed_by,Theodore Roosevelt
New York,/location/location/people_born_here,Theodore Roosevelt
Theodore Roosevelt,/people/person/ethnicity,Dutch Americans
Historian,/people/profession/people_with_this_profession,Theodore Roosevelt
Theodore Roosevelt,/people/person/spouse_s./people/marriage/type_of_union,Marriage
White people,/people/ethnicity/people,Theodore Roosevelt
Theodore Roosevelt,/people/person/places_lived./people/place_lived/location,New York
Theodore Roosevelt,/people/person/employment_history./business/employment_tenure/company,United States
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Theodore Roosevelt
Theodore Roosevelt,/people/person/profession,Chief of police
Theodore Roosevelt,/people/person/education./education/education/institution,Columbia Law School
Theodore Roosevelt,/people/person/profession,Politician
Theodore Roosevelt,/people/person/place_of_birth,New York
Theodore Roosevelt,/people/person/profession,Author
Theodore Roosevelt,/people/appointer/appointment_made./people/appointment/appointed_role,Associate Justice of the Supreme Court of the United States
Theodore Roosevelt,/people/person/ethnicity,Scotch-Irish Americans
Chief of police,/people/profession/people_with_this_profession,Theodore Roosevelt
